date,origin,destination,total_trips
2020-04-13,8638,8078,11
2020-04-13,11001,25175,373
2020-04-13,11001,25473,1220
2020-04-13,11001,25754,12060
2020-04-13,15238,15759,11
2020-04-13,17001,66001,10
2020-04-13,23001,23162,116
2020-04-13,23162,23001,154
2020-04-13,25175,11001,441
2020-04-13,25175,25473,13
2020-04-13,25175,25754,10
2020-04-13,25290,11001,33
2020-04-13,25473,11001,1576
2020-04-13,25473,25175,22
2020-04-13,25473,25754,116
2020-04-13,25754,11001,18508
2020-04-13,25754,25175,25
2020-04-13,25754,25473,270
2020-04-13,47001,47189,120
2020-04-13,47189,47001,101
2020-04-13,54001,54874,700
2020-04-13,54874,54001,509
2020-04-13,63001,66001,13
2020-04-13,66001,17001,16
2020-04-13,66001,76147,268
2020-04-13,68001,68276,999
2020-04-13,68001,68307,1311
2020-04-13,68001,68547,250
2020-04-13,68276,68001,1548
2020-04-13,68276,68081,10
2020-04-13,68276,68307,1338
2020-04-13,68276,68547,414
2020-04-13,68307,68001,1787
2020-04-13,68307,68276,1129
2020-04-13,68307,68547,175
2020-04-13,68547,68001,402
2020-04-13,68547,68276,535
2020-04-13,68547,68307,302
2020-04-13,73001,73268,15
2020-04-13,76001,76520,762
2020-04-13,76001,76892,1083
2020-04-13,76111,76001,13
2020-04-13,76111,76834,26
2020-04-13,76147,66001,325
2020-04-13,76520,76001,885
2020-04-13,76520,76892,68
2020-04-13,76834,76001,11
2020-04-13,76834,76111,47
2020-04-13,76892,76001,671
2020-04-13,76892,76520,33
2020-04-14,5001,5088,4368
2020-04-14,5001,5129,628
2020-04-14,5001,5360,8448
2020-04-14,5045,5837,155
2020-04-14,5088,5001,4408
2020-04-14,5088,5129,58
2020-04-14,5088,5360,840
2020-04-14,5129,5001,628
2020-04-14,5129,5088,57
2020-04-14,5129,5360,818
2020-04-14,5360,5001,8380
2020-04-14,5360,5088,843
2020-04-14,5360,5129,765
2020-04-14,5837,5045,175
2020-04-14,8001,8078,82
2020-04-14,8001,8296,111
2020-04-14,8001,8433,2362
2020-04-14,8001,8573,230
2020-04-14,8001,8638,49
2020-04-14,8001,47001,14
2020-04-14,8078,8001,62
2020-04-14,8296,8001,108
2020-04-14,8296,8433,75
2020-04-14,8433,8001,2396
2020-04-14,8433,8296,70
2020-04-14,8573,8001,196
2020-04-14,8573,8433,11
2020-04-14,8638,8001,48
2020-04-14,11001,25175,720
2020-04-14,11001,25290,46
2020-04-14,11001,25473,2745
2020-04-14,11001,25754,21275
2020-04-14,11001,50001,10
2020-04-14,15238,15759,27
2020-04-14,15759,11001,10
2020-04-14,15759,15238,16
2020-04-14,17001,66001,26
2020-04-14,23001,23162,205
2020-04-14,23162,23001,211
2020-04-14,25175,11001,733
2020-04-14,25175,25473,42
2020-04-14,25175,25754,36
2020-04-14,25175,25899,16
2020-04-14,25290,11001,71
2020-04-14,25473,11001,2764
2020-04-14,25473,25175,44
2020-04-14,25473,25754,328
2020-04-14,25754,11001,21453
2020-04-14,25754,25175,39
2020-04-14,25754,25290,10
2020-04-14,25754,25473,304
2020-04-14,25899,25175,16
2020-04-14,47001,47189,179
2020-04-14,47189,47001,186
2020-04-14,52001,52356,30
2020-04-14,52356,52001,23
2020-04-14,54001,54874,971
2020-04-14,54874,54001,936
2020-04-14,66001,17001,27
2020-04-14,66001,76147,382
2020-04-14,68001,68276,2034
2020-04-14,68001,68307,2472
2020-04-14,68001,68547,479
2020-04-14,68276,68001,1999
2020-04-14,68276,68307,2183
2020-04-14,68276,68547,795
2020-04-14,68307,68001,2420
2020-04-14,68307,68276,2121
2020-04-14,68307,68547,411
2020-04-14,68547,68001,490
2020-04-14,68547,68276,756
2020-04-14,68547,68307,460
2020-04-14,73001,73268,10
2020-04-14,73268,73001,14
2020-04-14,76001,76109,24
2020-04-14,76001,76111,40
2020-04-14,76001,76520,1340
2020-04-14,76001,76834,33
2020-04-14,76001,76892,1651
2020-04-14,76109,76001,10
2020-04-14,76111,76001,14
2020-04-14,76111,76520,10
2020-04-14,76111,76834,78
2020-04-14,76147,66001,401
2020-04-14,76520,76001,1344
2020-04-14,76520,76892,120
2020-04-14,76834,76111,82
2020-04-14,76892,76001,1697
2020-04-14,76892,76520,138
2020-04-15,5001,5088,4443
2020-04-15,5001,5129,613
2020-04-15,5001,5360,8501
2020-04-15,5045,5837,158
2020-04-15,5088,5001,4413
2020-04-15,5088,5129,61
2020-04-15,5088,5360,889
2020-04-15,5129,5001,623
2020-04-15,5129,5088,62
2020-04-15,5129,5360,808
2020-04-15,5360,5001,8388
2020-04-15,5360,5088,838
2020-04-15,5360,5129,838
2020-04-15,5837,5045,176
2020-04-15,8001,8078,77
2020-04-15,8001,8296,100
2020-04-15,8001,8433,2439
2020-04-15,8001,8573,223
2020-04-15,8001,8638,32
2020-04-15,8078,8001,92
2020-04-15,8296,8001,116
2020-04-15,8296,8433,71
2020-04-15,8433,8001,2422
2020-04-15,8433,8296,78
2020-04-15,8433,8573,41
2020-04-15,8573,8001,243
2020-04-15,8573,8433,12
2020-04-15,8638,8001,41
2020-04-15,8638,8078,10
2020-04-15,11001,25175,741
2020-04-15,11001,25290,34
2020-04-15,11001,25473,2737
2020-04-15,11001,25754,21602
2020-04-15,11001,50001,43
2020-04-15,15001,15759,14
2020-04-15,15238,15759,20
2020-04-15,15759,15238,15
2020-04-15,17001,66001,26
2020-04-15,23001,23162,191
2020-04-15,23162,23001,205
2020-04-15,25175,11001,699
2020-04-15,25175,25473,52
2020-04-15,25175,25754,24
2020-04-15,25175,25899,29
2020-04-15,25290,11001,66
2020-04-15,25290,25754,10
2020-04-15,25473,11001,2636
2020-04-15,25473,25175,51
2020-04-15,25473,25754,314
2020-04-15,25754,11001,21808
2020-04-15,25754,25175,36
2020-04-15,25754,25290,10
2020-04-15,25754,25473,310
2020-04-15,25899,25175,18
2020-04-15,47001,8001,13
2020-04-15,47001,47189,249
2020-04-15,47189,47001,194
2020-04-15,50001,11001,15
2020-04-15,52001,52356,13
2020-04-15,52356,52001,22
2020-04-15,54001,54874,990
2020-04-15,54874,54001,955
2020-04-15,63001,66001,11
2020-04-15,66001,63001,11
2020-04-15,66001,76147,381
2020-04-15,68001,68276,2020
2020-04-15,68001,68307,2381
2020-04-15,68001,68547,466
2020-04-15,68276,68001,1987
2020-04-15,68276,68307,2132
2020-04-15,68276,68547,741
2020-04-15,68307,68001,2419
2020-04-15,68307,68081,10
2020-04-15,68307,68276,2131
2020-04-15,68307,68547,437
2020-04-15,68547,68001,465
2020-04-15,68547,68276,745
2020-04-15,68547,68307,385
2020-04-15,73001,73268,13
2020-04-15,73268,73001,10
2020-04-15,76001,76109,62
2020-04-15,76001,76111,11
2020-04-15,76001,76520,1357
2020-04-15,76001,76834,11
2020-04-15,76001,76892,1718
2020-04-15,76109,76001,14
2020-04-15,76109,76111,13
2020-04-15,76111,76001,12
2020-04-15,76111,76834,81
2020-04-15,76147,66001,376
2020-04-15,76520,76001,1369
2020-04-15,76520,76892,89
2020-04-15,76834,76001,11
2020-04-15,76834,76111,91
2020-04-15,76892,76001,1656
2020-04-15,76892,76520,135
2020-04-16,5001,5088,4568
2020-04-16,5001,5129,635
2020-04-16,5001,5360,8736
2020-04-16,5045,5837,176
2020-04-16,5088,5001,4531
2020-04-16,5088,5129,49
2020-04-16,5088,5360,864
2020-04-16,5129,5001,635
2020-04-16,5129,5088,53
2020-04-16,5129,5360,860
2020-04-16,5360,5001,8703
2020-04-16,5360,5088,912
2020-04-16,5360,5129,857
2020-04-16,5837,5045,164
2020-04-16,8001,8078,93
2020-04-16,8001,8296,121
2020-04-16,8001,8433,2535
2020-04-16,8001,8573,246
2020-04-16,8001,8638,46
2020-04-16,8001,47001,11
2020-04-16,8078,8001,81
2020-04-16,8078,8638,13
2020-04-16,8296,8001,111
2020-04-16,8296,8433,79
2020-04-16,8433,8001,2569
2020-04-16,8433,8296,71
2020-04-16,8433,8573,37
2020-04-16,8573,8001,232
2020-04-16,8573,8433,13
2020-04-16,8638,8001,45
2020-04-16,11001,25175,787
2020-04-16,11001,25290,64
2020-04-16,11001,25473,2846
2020-04-16,11001,25754,23030
2020-04-16,11001,50001,24
2020-04-16,15001,15759,11
2020-04-16,15238,15759,20
2020-04-16,15759,15238,24
2020-04-16,23001,23162,188
2020-04-16,23162,23001,181
2020-04-16,25175,11001,705
2020-04-16,25175,25473,47
2020-04-16,25175,25754,38
2020-04-16,25175,25899,15
2020-04-16,25290,11001,40
2020-04-16,25473,11001,2783
2020-04-16,25473,25175,38
2020-04-16,25473,25754,335
2020-04-16,25754,11001,22304
2020-04-16,25754,25175,51
2020-04-16,25754,25473,349
2020-04-16,25899,25175,18
2020-04-16,47001,47189,206
2020-04-16,47189,47001,227
2020-04-16,50001,11001,29
2020-04-16,52001,52356,31
2020-04-16,52356,52001,13
2020-04-16,54001,54874,1035
2020-04-16,54874,54001,1004
2020-04-16,63001,66001,11
2020-04-16,66001,63001,23
2020-04-16,66001,76147,404
2020-04-16,68001,68276,2111
2020-04-16,68001,68307,2575
2020-04-16,68001,68547,442
2020-04-16,68276,68001,2072
2020-04-16,68276,68307,2204
2020-04-16,68276,68547,785
2020-04-16,68307,68001,2581
2020-04-16,68307,68081,10
2020-04-16,68307,68276,2146
2020-04-16,68307,68547,431
2020-04-16,68547,68001,492
2020-04-16,68547,68276,748
2020-04-16,68547,68307,462
2020-04-16,73001,73268,22
2020-04-16,73268,73001,12
2020-04-16,76001,76109,22
2020-04-16,76001,76111,42
2020-04-16,76001,76520,1449
2020-04-16,76001,76834,13
2020-04-16,76001,76892,1719
2020-04-16,76109,76001,32
2020-04-16,76109,76111,11
2020-04-16,76111,76001,40
2020-04-16,76111,76834,59
2020-04-16,76147,66001,401
2020-04-16,76520,76001,1499
2020-04-16,76520,76892,106
2020-04-16,76834,76111,80
2020-04-16,76892,76001,1702
2020-04-16,76892,76520,109
2020-04-17,5001,5088,4750
2020-04-17,5001,5129,658
2020-04-17,5001,5360,9112
2020-04-17,5045,5837,120
2020-04-17,5088,5001,4832
2020-04-17,5088,5129,66
2020-04-17,5088,5360,912
2020-04-17,5129,5001,615
2020-04-17,5129,5088,63
2020-04-17,5129,5360,877
2020-04-17,5360,5001,8979
2020-04-17,5360,5088,912
2020-04-17,5360,5129,878
2020-04-17,5837,5045,137
2020-04-17,8001,8078,95
2020-04-17,8001,8296,107
2020-04-17,8001,8433,2605
2020-04-17,8001,8573,234
2020-04-17,8001,8638,27
2020-04-17,8078,8001,72
2020-04-17,8078,8638,20
2020-04-17,8296,8001,127
2020-04-17,8296,8433,76
2020-04-17,8433,8001,2631
2020-04-17,8433,8296,82
2020-04-17,8433,8573,27
2020-04-17,8573,8001,245
2020-04-17,8573,8433,25
2020-04-17,8638,8001,27
2020-04-17,8638,8078,15
2020-04-17,11001,25175,746
2020-04-17,11001,25290,44
2020-04-17,11001,25473,2744
2020-04-17,11001,25754,22112
2020-04-17,11001,50001,25
2020-04-17,11001,73001,24
2020-04-17,15238,15759,22
2020-04-17,15759,15238,20
2020-04-17,17001,66001,37
2020-04-17,23001,23162,198
2020-04-17,23162,23001,179
2020-04-17,25175,11001,785
2020-04-17,25175,25473,50
2020-04-17,25175,25754,31
2020-04-17,25175,25899,16
2020-04-17,25290,11001,58
2020-04-17,25473,11001,2735
2020-04-17,25473,25175,49
2020-04-17,25473,25754,342
2020-04-17,25754,11001,22366
2020-04-17,25754,25175,27
2020-04-17,25754,25473,312
2020-04-17,25899,25175,18
2020-04-17,41001,18001,10
2020-04-17,41001,41551,11
2020-04-17,47001,47189,212
2020-04-17,47189,47001,193
2020-04-17,50001,11001,12
2020-04-17,52001,52356,11
2020-04-17,54001,54874,1029
2020-04-17,54874,54001,1043
2020-04-17,63001,66001,24
2020-04-17,66001,17001,23
2020-04-17,66001,63001,11
2020-04-17,66001,76147,393
2020-04-17,68001,68276,2037
2020-04-17,68001,68307,2580
2020-04-17,68001,68547,487
2020-04-17,68276,68001,2133
2020-04-17,68276,68307,2212
2020-04-17,68276,68547,773
2020-04-17,68307,68001,2627
2020-04-17,68307,68276,2245
2020-04-17,68307,68547,469
2020-04-17,68547,68001,500
2020-04-17,68547,68276,749
2020-04-17,68547,68307,425
2020-04-17,73001,11001,12
2020-04-17,73001,73268,16
2020-04-17,73268,73001,13
2020-04-17,76001,76109,43
2020-04-17,76001,76111,45
2020-04-17,76001,76520,1418
2020-04-17,76001,76834,10
2020-04-17,76001,76892,1702
2020-04-17,76109,76001,43
2020-04-17,76111,76001,29
2020-04-17,76111,76520,11
2020-04-17,76111,76834,79
2020-04-17,76147,66001,435
2020-04-17,76520,76001,1436
2020-04-17,76520,76892,125
2020-04-17,76834,76001,10
2020-04-17,76834,76111,90
2020-04-17,76892,76001,1723
2020-04-17,76892,76520,100
2020-04-18,5001,5088,4817
2020-04-18,5001,5129,592
2020-04-18,5001,5360,8656
2020-04-18,5045,5837,136
2020-04-18,5088,5001,4337
2020-04-18,5088,5129,50
2020-04-18,5088,5360,786
2020-04-18,5129,5001,568
2020-04-18,5129,5088,55
2020-04-18,5129,5360,762
2020-04-18,5360,5001,8734
2020-04-18,5360,5088,914
2020-04-18,5360,5129,835
2020-04-18,5837,5045,97
2020-04-18,8001,8078,93
2020-04-18,8001,8296,111
2020-04-18,8001,8433,2724
2020-04-18,8001,8573,229
2020-04-18,8001,8638,38
2020-04-18,8001,13001,13
2020-04-18,8078,8001,64
2020-04-18,8078,8638,11
2020-04-18,8296,8001,111
2020-04-18,8296,8433,82
2020-04-18,8433,8001,2476
2020-04-18,8433,8296,68
2020-04-18,8433,8573,10
2020-04-18,8573,8001,247
2020-04-18,8573,8433,17
2020-04-18,8638,8001,30
2020-04-18,8638,8078,10
2020-04-18,11001,15001,11
2020-04-18,11001,25175,727
2020-04-18,11001,25290,42
2020-04-18,11001,25473,2823
2020-04-18,11001,25754,23123
2020-04-18,11001,50001,23
2020-04-18,15238,15759,27
2020-04-18,15759,15238,35
2020-04-18,17001,66001,33
2020-04-18,19001,76001,21
2020-04-18,23001,23162,216
2020-04-18,23162,23001,178
2020-04-18,25175,11001,689
2020-04-18,25175,25473,34
2020-04-18,25175,25754,46
2020-04-18,25175,25899,12
2020-04-18,25290,11001,32
2020-04-18,25290,25754,10
2020-04-18,25473,11001,2646
2020-04-18,25473,25175,53
2020-04-18,25473,25290,10
2020-04-18,25473,25754,322
2020-04-18,25754,11001,19784
2020-04-18,25754,25175,21
2020-04-18,25754,25290,12
2020-04-18,25754,25473,310
2020-04-18,25899,25175,27
2020-04-18,47001,47189,213
2020-04-18,47189,47001,190
2020-04-18,52001,52356,22
2020-04-18,52356,52001,16
2020-04-18,54001,54874,897
2020-04-18,54874,54001,1027
2020-04-18,66001,17001,10
2020-04-18,66001,63001,28
2020-04-18,66001,76147,416
2020-04-18,68001,68276,2217
2020-04-18,68001,68307,2599
2020-04-18,68001,68547,527
2020-04-18,68276,68001,1774
2020-04-18,68276,68307,2113
2020-04-18,68276,68547,784
2020-04-18,68307,68001,2167
2020-04-18,68307,68276,2185
2020-04-18,68307,68547,465
2020-04-18,68547,68001,409
2020-04-18,68547,68276,674
2020-04-18,68547,68307,417
2020-04-18,73001,11001,16
2020-04-18,73001,73268,21
2020-04-18,73268,73001,15
2020-04-18,76001,76109,48
2020-04-18,76001,76111,30
2020-04-18,76001,76520,1340
2020-04-18,76001,76834,20
2020-04-18,76001,76892,1516
2020-04-18,76109,76001,12
2020-04-18,76109,76111,24
2020-04-18,76111,76001,46
2020-04-18,76111,76834,67
2020-04-18,76147,66001,361
2020-04-18,76520,76001,1312
2020-04-18,76520,76892,108
2020-04-18,76834,76111,42
2020-04-18,76892,76001,1676
2020-04-18,76892,76520,151
2020-04-19,5001,5088,3831
2020-04-19,5001,5129,383
2020-04-19,5001,5360,5991
2020-04-19,5045,5837,54
2020-04-19,5088,5001,3374
2020-04-19,5088,5129,15
2020-04-19,5088,5360,470
2020-04-19,5129,5001,384
2020-04-19,5129,5088,34
2020-04-19,5129,5360,524
2020-04-19,5360,5001,6419
2020-04-19,5360,5088,657
2020-04-19,5360,5129,574
2020-04-19,8001,8078,51
2020-04-19,8001,8296,107
2020-04-19,8001,8433,2305
2020-04-19,8001,8573,177
2020-04-19,8001,8638,28
2020-04-19,8078,8001,36
2020-04-19,8078,8296,10
2020-04-19,8296,8001,91
2020-04-19,8296,8433,73
2020-04-19,8433,8001,1848
2020-04-19,8433,8296,80
2020-04-19,8433,8573,10
2020-04-19,8573,8001,142
2020-04-19,8573,8433,10
2020-04-19,8638,8001,10
2020-04-19,11001,25175,413
2020-04-19,11001,25290,14
2020-04-19,11001,25473,1702
2020-04-19,11001,25754,17427
2020-04-19,15238,15759,23
2020-04-19,15759,15238,33
2020-04-19,17001,66001,13
2020-04-19,23001,23162,157
2020-04-19,23162,23001,119
2020-04-19,25175,11001,393
2020-04-19,25175,25473,28
2020-04-19,25175,25754,20
2020-04-19,25175,25899,11
2020-04-19,25290,11001,11
2020-04-19,25473,11001,1453
2020-04-19,25473,25175,15
2020-04-19,25473,25754,233
2020-04-19,25754,11001,13129
2020-04-19,25754,25175,13
2020-04-19,25754,25473,133
2020-04-19,47001,47189,104
2020-04-19,47189,47001,104
2020-04-19,50001,11001,42
2020-04-19,54001,54874,671
2020-04-19,54874,54001,791
2020-04-19,66001,63001,10
2020-04-19,66001,76147,368
2020-04-19,68001,68276,1328
2020-04-19,68001,68307,1546
2020-04-19,68001,68547,330
2020-04-19,68276,68001,1112
2020-04-19,68276,68307,1242
2020-04-19,68276,68547,524
2020-04-19,68307,68001,1413
2020-04-19,68307,68276,1417
2020-04-19,68307,68547,318
2020-04-19,68547,68001,248
2020-04-19,68547,68276,442
2020-04-19,68547,68307,227
2020-04-19,73268,73001,11
2020-04-19,76001,76109,11
2020-04-19,76001,76520,869
2020-04-19,76001,76834,10
2020-04-19,76001,76892,853
2020-04-19,76109,76001,36
2020-04-19,76109,76111,18
2020-04-19,76111,76834,39
2020-04-19,76147,66001,324
2020-04-19,76520,76001,733
2020-04-19,76520,76892,44
2020-04-19,76834,76001,12
2020-04-19,76834,76111,14
2020-04-19,76892,76001,1073
2020-04-19,76892,76520,48
2020-04-20,5001,5088,3096
2020-04-20,5001,5129,424
2020-04-20,5001,5360,6314
2020-04-20,5045,5837,59
2020-04-20,5088,5001,3987
2020-04-20,5088,5129,38
2020-04-20,5088,5360,786
2020-04-20,5129,5001,436
2020-04-20,5129,5088,11
2020-04-20,5129,5360,611
2020-04-20,5360,5001,6005
2020-04-20,5360,5088,443
2020-04-20,5360,5129,517
2020-04-20,5837,5045,105
2020-04-20,8001,8078,38
2020-04-20,8001,8296,32
2020-04-20,8001,8433,1716
2020-04-20,8001,8573,165
2020-04-20,8078,8001,47
2020-04-20,8078,8638,10
2020-04-20,8296,8001,80
2020-04-20,8296,8433,70
2020-04-20,8433,8001,2281
2020-04-20,8433,8296,74
2020-04-20,8433,8573,12
2020-04-20,8573,8001,173
2020-04-20,8638,8001,29
2020-04-20,11001,25175,439
2020-04-20,11001,25290,33
2020-04-20,11001,25473,1440
2020-04-20,11001,25754,12665
2020-04-20,11001,50001,15
2020-04-20,15238,15759,19
2020-04-20,15759,15238,24
2020-04-20,23001,23162,142
2020-04-20,23162,23001,162
2020-04-20,23417,23001,10
2020-04-20,25175,11001,474
2020-04-20,25175,25473,13
2020-04-20,25290,11001,21
2020-04-20,25290,25473,12
2020-04-20,25473,11001,1783
2020-04-20,25473,25175,24
2020-04-20,25473,25754,115
2020-04-20,25754,11001,19389
2020-04-20,25754,25175,23
2020-04-20,25754,25473,259
2020-04-20,25899,25175,17
2020-04-20,47001,47189,120
2020-04-20,47189,47001,98
2020-04-20,50001,11001,21
2020-04-20,54001,54874,961
2020-04-20,54874,54001,710
2020-04-20,66001,17001,13
2020-04-20,66001,76147,319
2020-04-20,68001,68276,1044
2020-04-20,68001,68307,1470
2020-04-20,68001,68547,235
2020-04-20,68276,68001,1732
2020-04-20,68276,68081,13
2020-04-20,68276,68307,1516
2020-04-20,68276,68547,447
2020-04-20,68307,68001,1924
2020-04-20,68307,68276,1277
2020-04-20,68307,68547,188
2020-04-20,68547,68001,424
2020-04-20,68547,68276,584
2020-04-20,68547,68307,341
2020-04-20,73001,73268,14
2020-04-20,76001,19001,10
2020-04-20,76001,76109,11
2020-04-20,76001,76111,11
2020-04-20,76001,76520,798
2020-04-20,76001,76892,1167
2020-04-20,76111,76001,11
2020-04-20,76111,76834,20
2020-04-20,76147,66001,374
2020-04-20,76520,76001,969
2020-04-20,76520,76892,60
2020-04-20,76834,76001,11
2020-04-20,76834,76111,58
2020-04-20,76892,76001,752
2020-04-20,76892,76520,33
2020-04-21,5001,5088,4948
2020-04-21,5001,5129,662
2020-04-21,5001,5360,9545
2020-04-21,5045,5837,161
2020-04-21,5088,5001,4882
2020-04-21,5088,5129,63
2020-04-21,5088,5360,963
2020-04-21,5129,5001,728
2020-04-21,5129,5088,72
2020-04-21,5129,5360,882
2020-04-21,5360,5001,9348
2020-04-21,5360,5088,948
2020-04-21,5360,5129,900
2020-04-21,5837,5045,152
2020-04-21,8001,8078,68
2020-04-21,8001,8296,115
2020-04-21,8001,8433,2707
2020-04-21,8001,8573,264
2020-04-21,8001,8638,63
2020-04-21,8001,47001,12
2020-04-21,8078,8001,83
2020-04-21,8296,8001,115
2020-04-21,8296,8433,83
2020-04-21,8433,8001,2693
2020-04-21,8433,8296,85
2020-04-21,8433,8573,23
2020-04-21,8573,8001,253
2020-04-21,8573,8433,39
2020-04-21,8638,8001,53
2020-04-21,8638,8078,10
2020-04-21,11001,25175,798
2020-04-21,11001,25290,40
2020-04-21,11001,25473,3064
2020-04-21,11001,25754,23529
2020-04-21,11001,50001,10
2020-04-21,11001,73001,15
2020-04-21,15238,15759,41
2020-04-21,15759,15001,10
2020-04-21,15759,15238,19
2020-04-21,17001,66001,14
2020-04-21,19001,76001,15
2020-04-21,23001,23162,203
2020-04-21,23162,23001,221
2020-04-21,25175,11001,805
2020-04-21,25175,25473,48
2020-04-21,25175,25754,28
2020-04-21,25175,25899,18
2020-04-21,25290,11001,41
2020-04-21,25290,25754,10
2020-04-21,25473,11001,3127
2020-04-21,25473,25175,58
2020-04-21,25473,25754,359
2020-04-21,25754,11001,23717
2020-04-21,25754,25175,38
2020-04-21,25754,25290,11
2020-04-21,25754,25473,391
2020-04-21,25899,25175,16
2020-04-21,47001,8001,10
2020-04-21,47001,47189,220
2020-04-21,47189,47001,197
2020-04-21,50001,11001,10
2020-04-21,52001,52356,13
2020-04-21,52001,52835,12
2020-04-21,52356,52001,26
2020-04-21,54001,54874,1009
2020-04-21,54874,54001,1043
2020-04-21,63001,66001,11
2020-04-21,66001,17001,35
2020-04-21,66001,76147,414
2020-04-21,68001,68081,13
2020-04-21,68001,68276,2218
2020-04-21,68001,68307,2766
2020-04-21,68001,68547,548
2020-04-21,68276,68001,2160
2020-04-21,68276,68307,2361
2020-04-21,68276,68547,776
2020-04-21,68307,68001,2699
2020-04-21,68307,68276,2343
2020-04-21,68307,68547,500
2020-04-21,68547,68001,531
2020-04-21,68547,68276,805
2020-04-21,68547,68307,469
2020-04-21,73001,11001,21
2020-04-21,73001,73268,28
2020-04-21,73268,73001,26
2020-04-21,76001,76109,45
2020-04-21,76001,76111,39
2020-04-21,76001,76520,1418
2020-04-21,76001,76834,10
2020-04-21,76001,76892,1723
2020-04-21,76109,76001,11
2020-04-21,76111,76001,54
2020-04-21,76111,76834,99
2020-04-21,76147,66001,423
2020-04-21,76520,76001,1395
2020-04-21,76520,76892,146
2020-04-21,76834,76111,91
2020-04-21,76892,76001,1775
2020-04-21,76892,76520,103
2020-04-22,5001,5088,4898
2020-04-22,5001,5129,678
2020-04-22,5001,5360,9611
2020-04-22,5045,5837,177
2020-04-22,5088,5001,4970
2020-04-22,5088,5129,67
2020-04-22,5088,5360,995
2020-04-22,5129,5001,655
2020-04-22,5129,5088,60
2020-04-22,5129,5360,973
2020-04-22,5360,5001,9584
2020-04-22,5360,5088,986
2020-04-22,5360,5129,936
2020-04-22,5837,5045,158
2020-04-22,8001,8078,92
2020-04-22,8001,8296,114
2020-04-22,8001,8433,2713
